province;red;green;blue;name;
3640;200;253;93;x;
3641;43;208;97;x;
3642;154;186;48;x;
3643;231;148;208;x;
3644;81;233;178;x;
3645;200;145;160;x;
3646;79;20;141;x;
3647;141;174;144;x;
3648;93;129;248;x;
3649;48;219;252;x;
3650;169;149;171;x;
3651;214;199;226;x;
3652;220;0;141;x;
3653;44;176;25;x;
3654;97;15;129;x;
3655;33;172;219;x;
3656;93;7;213;x;
3657;86;253;8;x;
3658;10;64;32;x;
3659;103;238;188;x;
3660;81;253;68;x;
3661;50;18;43;x;
3662;165;252;133;x;
3663;195;94;86;x;
3664;142;239;54;x;
3665;225;76;55;x;
3666;250;116;95;x;
3667;26;25;35;x;
3668;11;144;199;x;
3669;183;215;142;x;
3670;138;157;71;x;
3671;215;45;171;x;
3672;205;119;127;x;
3673;129;73;204;x;
3674;38;221;57;x;
3675;78;152;176;x;
3676;197;84;0;x;
3677;165;162;133;x;
3678;11;36;237;x;
3679;73;70;11;x;
3680;74;252;99;x;
3681;162;14;255;x;
3682;249;185;82;x;
3683;106;206;187;x;
3684;155;94;11;x;
3685;205;145;50;x;
3686;69;249;18;x;
3687;128;204;78;x;
3688;244;153;59;x;
3689;120;211;234;x;
3690;173;226;79;x;
3691;252;66;69;x;
3692;175;236;191;x;
3693;230;13;13;x;
3694;187;57;127;x;
3695;189;155;212;x;
3696;106;37;129;x;
3697;72;95;84;x;
3698;209;47;194;x;
3699;142;202;71;x;
3700;50;247;191;x;
3701;157;173;117;x;
3702;209;124;206;x;
3703;110;152;242;x;
3704;198;110;100;x;
3705;124;101;170;x;
3706;167;150;180;x;
3707;119;246;4;x;
3708;190;225;29;x;
3709;54;47;125;x;
3710;239;89;139;x;
3711;75;40;165;x;
3712;55;161;2;x;
3713;185;182;103;x;
3714;148;185;148;x;
3715;155;150;195;x;
3716;189;195;53;x;
3717;132;248;223;x;
3718;61;188;132;x;
3719;44;99;249;x;
3720;0;166;76;x;
3721;226;156;74;x;
3722;89;224;89;x;
3723;156;154;83;x;
3724;137;103;88;x;
3725;181;134;12;x;
3726;18;107;95;x;
3727;136;9;28;x;
3728;192;118;56;x;
3729;247;47;187;x;
3730;246;81;16;x;
3731;103;109;103;x;
3732;219;84;26;x;
3733;97;55;224;x;
3734;63;59;196;x;
3735;111;235;246;x;
3736;62;175;90;x;
3737;153;211;19;x;
3738;47;185;143;x;
3739;111;184;76;x;
3740;235;40;223;x;
3741;217;66;192;x;
3742;13;112;75;x;
3743;117;32;115;x;
3744;48;22;128;x;
3745;19;216;243;x;
3746;141;204;225;x;
3747;20;115;14;x;
3748;252;15;105;x;
3749;190;235;89;x;
3750;120;158;152;x;
3751;179;108;72;x;
3752;94;78;27;x;
3753;24;176;162;x;
3754;203;126;10;x;
3755;248;97;26;x;
3756;19;54;155;x;
3757;102;136;168;x;
3758;203;196;16;x;
3759;122;101;143;x;
3760;213;32;38;x;
3761;68;15;34;x;
3762;204;155;8;x;
3763;43;239;208;x;
3764;128;211;253;x;
3765;118;109;236;x;
3766;9;69;93;x;
3767;177;160;41;x;
3768;215;230;17;x;
3769;242;229;227;x;
3770;143;67;140;x;
3771;248;198;242;x;
3772;117;220;19;x;
3773;17;152;119;x;
3774;10;6;151;x;
3775;110;61;87;x;
3776;27;138;234;x;
3777;213;112;79;x;
3778;104;102;4;x;
3779;243;161;164;x;
3780;90;111;137;x;
3781;128;5;86;x;
3782;215;3;157;x;
3783;135;238;208;x;
3784;36;159;149;x;
3785;136;63;195;x;
3786;128;63;202;x;
3787;76;55;178;x;
3788;23;162;55;x;
3789;39;18;2;x;
3790;133;169;53;x;
3791;48;75;92;x;
3792;198;150;93;x;
3793;184;61;243;x;
3794;22;117;30;x;
3795;192;132;24;x;
3796;113;66;98;x;
3797;145;85;162;x;
3798;159;164;157;x;
3799;23;111;121;x;
3800;105;159;215;x;
3801;159;20;14;x;
3802;38;251;26;x;
3803;175;69;1;x;
3804;27;217;152;x;
3805;207;7;74;x;
3806;130;211;208;x;
3807;214;37;170;x;
3808;196;122;132;x;
3809;227;182;15;x;
3810;188;165;185;x;
3811;12;86;35;x;
3812;16;174;190;x;
3813;235;197;16;x;
3814;153;152;189;x;
3815;68;96;230;x;
3816;13;74;200;x;
3817;130;2;208;x;
3818;38;211;135;x;
3819;232;228;175;x;
3820;64;109;116;x;
3821;167;121;151;x;
3822;196;208;32;x;
3823;39;32;42;x;
3824;175;28;4;x;
3825;224;60;95;x;
3826;218;53;171;x;
3827;95;224;123;x;
3828;186;6;165;x;
3829;195;195;167;x;
3830;103;219;64;x;
3831;217;118;77;x;
3832;73;131;8;x;
3833;253;237;173;x;
3834;44;249;139;x;
3835;21;190;180;x;
3836;210;241;53;x;
3837;228;3;117;x;
3838;188;217;40;x;
3839;105;179;122;x;
3840;38;247;78;x;
3841;139;46;53;x;
3842;177;87;235;x;
3843;42;86;133;x;
3844;57;135;154;x;
3845;28;196;190;x;
3846;99;206;44;x;
3847;61;153;35;x;
3848;55;246;56;x;
3849;181;75;129;x;
3850;21;104;174;x;
3851;147;13;249;x;
3852;91;166;45;x;
3853;11;29;146;x;
3854;187;202;46;x;
3855;138;13;42;x;
3856;255;11;46;x;
3857;241;111;61;x;
3858;167;48;70;x;
3859;73;37;232;x;
3860;119;121;196;x;
3861;31;76;139;x;
3862;89;9;245;x;
3863;203;193;38;x;
3864;75;103;163;x;
3865;157;93;96;x;
3866;159;146;141;x;
3867;141;41;89;x;
3868;174;217;162;x;
3869;124;0;229;x;
3870;157;170;153;x;
3871;2;44;109;x;
3872;1;132;166;x;
3873;26;69;63;x;
3874;142;217;3;x;
3875;108;255;100;x;
3876;211;15;251;x;
3877;133;30;0;x;
3878;122;244;79;x;
3879;163;75;235;x;
3880;184;67;141;x;
3881;188;89;105;x;
3882;186;140;49;x;
3883;237;179;75;x;
3884;53;102;37;x;
3885;42;179;83;x;
3886;82;240;95;x;
3887;185;108;140;x;
3888;168;119;147;x;
3889;40;34;54;x;
3890;254;204;99;x;
3891;254;165;181;x;
3892;112;134;241;x;
3893;122;214;183;x;
3894;210;166;5;x;
3895;108;219;228;x;
3896;155;14;104;x;
3897;193;228;241;x;
3898;184;69;192;x;
3899;140;180;94;x;
3900;220;2;12;x;
3901;58;39;67;x;
3902;46;114;161;x;
3903;192;181;122;x;
3904;108;7;157;x;
3905;0;199;29;x;
3906;199;227;224;x;
3907;212;38;226;x;
3908;187;40;248;x;
3909;169;111;63;x;
3910;198;229;154;x;
3911;206;8;214;x;
3912;26;247;229;x;
3913;56;142;218;x;
3914;37;170;150;x;
3915;224;240;59;x;
3916;128;164;66;x;
3917;140;172;63;x;
3918;189;140;252;x;
3919;181;45;50;x;
3920;163;27;110;x;
3921;74;11;73;x;
3922;146;202;243;x;
3923;121;249;168;x;
3924;93;85;138;x;
3925;54;55;52;x;
3926;129;109;75;x;
3927;230;220;96;x;
3928;191;25;100;x;
3929;100;19;152;x;
3930;225;121;120;x;
3931;149;192;119;x;
3932;95;68;80;x;
3933;233;223;180;x;
3934;175;112;177;x;
3935;97;27;142;x;
3936;128;75;122;x;
3937;23;204;238;x;
3938;139;41;62;x;
3939;158;67;65;x;
3940;45;158;137;x;
3941;233;88;116;x;
3942;16;240;76;x;
3943;137;40;188;x;
3944;69;8;97;x;
3945;237;253;67;x;
3946;85;171;225;x;
3947;233;219;62;x;
3948;167;12;145;x;
3949;96;45;33;x;
3950;26;246;193;x;
3951;68;197;17;x;
3952;69;213;246;x;
3953;157;55;110;x;
3954;101;44;51;x;
3955;164;84;48;x;
3956;21;60;39;x;
3957;41;85;132;x;
3958;235;56;8;x;
3959;7;227;144;x;
3960;220;237;52;x;
3961;34;223;18;x;
3962;55;153;21;x;
3963;184;126;16;x;
3964;116;254;5;x;
3965;227;0;36;x;
3966;111;217;114;x;
3967;17;91;142;x;
3968;253;213;226;x;
3969;8;171;149;x;
3970;152;143;168;x;
3971;60;182;131;x;
3972;236;236;215;x;
3973;171;36;249;x;
3974;20;7;86;x;
3975;40;108;92;x;
3976;53;44;194;x;
3977;84;68;53;x;
3978;161;157;91;x;
3979;127;102;75;x;
3980;161;202;220;x;
3981;250;117;88;x;
3982;76;44;98;x;
3983;149;33;180;x;
3984;3;147;7;x;
3985;229;247;217;x;
3986;242;205;182;x;
3987;52;218;178;x;
3988;226;178;151;x;
3989;19;182;152;x;
3990;229;24;226;x;
3991;163;90;69;x;
3992;117;7;54;x;
3993;153;18;227;x;
3994;98;39;104;x;
3995;175;79;62;x;
3996;224;201;134;x;
3997;5;72;208;x;
3998;5;196;111;x;
3999;70;176;187;x;
4000;255;209;115;x;
4001;141;65;214;x;
4002;247;103;183;x;
4003;194;9;27;x;
4004;128;117;238;x;
4005;104;229;11;x;
4006;230;60;44;x;
4007;49;201;0;x;
4008;242;91;66;x;
4009;194;76;85;x;
4010;209;130;72;x;
4011;21;109;221;x;
4012;60;110;55;x;
4013;134;104;43;x;
4014;77;224;197;x;
4015;133;134;251;x;
4016;137;28;6;x;
4017;193;123;112;x;
4018;107;97;253;x;
4019;87;207;147;x;
4020;156;172;156;x;
4021;180;165;197;x;
4022;25;143;31;x;
4023;196;240;161;x;
4024;179;131;171;x;
4025;147;48;37;x;
4026;235;72;59;x;
4027;15;115;158;x;
4028;171;199;8;x;
4029;122;29;87;x;
4030;42;124;101;x;
4031;146;208;204;x;
4032;211;252;155;x;
4033;148;57;57;x;
4034;36;226;237;x;
4035;88;235;126;x;
4036;215;160;67;x;
4037;229;3;50;x;
4038;142;28;134;x;
4039;148;120;119;x;
4040;194;11;208;x;
4041;135;57;249;x;
4042;164;14;182;x;
4043;139;125;173;x;
4044;100;135;68;x;
4045;40;114;197;x;
4046;164;140;132;x;
4047;176;211;174;x;
4048;133;185;179;x;
4049;217;17;28;x;
4050;181;13;37;x;
4051;213;69;12;x;
4052;89;66;223;x;
4053;227;44;22;x;
4054;103;31;216;x;
4055;194;163;226;x;
4056;153;55;206;x;
4057;120;219;254;x;
4058;173;249;191;x;
4059;164;231;192;x;
4060;14;0;170;x;
4061;41;254;202;x;
4062;98;97;87;x;
4063;59;7;106;x;
4064;66;237;222;x;
4065;28;43;5;x;
4066;150;70;220;x;
4067;107;225;229;x;
4068;181;146;168;x;
4069;108;241;79;x;
4070;230;21;69;x;
4071;250;105;53;x;
4072;99;60;219;x;
4073;11;226;205;x;
4074;100;116;232;x;
4075;240;83;220;x;
4076;182;135;145;x;
4077;93;139;125;x;
4078;104;212;61;x;
4079;230;172;73;x;
4080;149;99;9;x;
4081;12;105;26;x;
4082;168;106;176;x;
4083;172;205;97;x;
4084;190;88;176;x;
4085;79;152;192;x;
4086;78;207;0;x;
4087;237;166;102;x;
4088;147;208;64;x;
4089;167;221;67;x;
4090;182;184;239;x;
4091;122;46;89;x;
4092;104;93;129;x;
4093;6;109;7;x;
4094;85;128;2;x;
4095;145;144;86;x;
4096;54;51;166;x;
4097;103;230;93;x;
4098;226;212;217;x;
4099;31;138;15;x;
4100;70;45;203;x;
4101;229;232;178;x;
4102;231;120;145;x;
4103;32;185;92;x;
4104;238;177;234;x;
4105;193;183;71;x;
4106;56;113;221;x;
4107;235;76;168;x;
4108;178;147;104;x;
4109;15;56;170;x;
4110;124;40;200;x;
4111;243;27;191;x;
4112;30;151;5;x;
4113;99;114;2;x;
4114;234;41;6;x;
4115;81;31;245;x;
4116;125;166;245;x;
4117;150;55;144;x;
4118;110;244;204;x;
4119;183;58;244;x;
4120;34;84;59;x;
4121;97;188;80;x;
4122;44;65;65;x;
4123;109;119;217;x;
4124;108;98;116;x;
4125;208;8;236;x;
4126;61;41;239;x;
4127;163;251;254;x;
4128;48;47;115;x;
4129;58;140;44;x;
4130;113;9;51;x;
4131;132;2;220;x;
4132;23;93;208;x;
4133;63;187;173;x;
4134;63;103;15;x;
4135;35;184;179;x;
4136;155;170;170;x;
4137;39;97;37;x;
4138;64;122;205;x;
4139;213;89;229;x;
4140;46;124;244;x;
4141;210;67;87;x;
4142;24;113;239;x;
4143;61;78;16;x;
4144;222;31;38;x;
4145;25;224;129;x;
4146;16;62;49;x;
4147;75;175;136;x;
4148;250;143;173;x;
4149;204;111;158;x;
4150;188;46;105;x;
4151;108;152;108;x;
4152;123;88;78;x;
4153;50;143;232;x;
4154;52;3;152;x;
4155;198;204;150;x;
4156;100;211;59;x;
4157;135;138;19;x;
4158;169;122;112;x;
4159;43;83;224;x;
4160;165;62;183;x;
4161;17;162;83;x;
4162;21;159;164;x;
4163;172;66;225;x;
4164;66;33;86;x;
4165;74;29;236;x;
4166;48;227;116;x;
4167;59;165;118;x;
4168;31;141;32;x;
4169;114;116;42;x;
4170;12;129;175;x;
4171;236;108;131;x;
4172;151;168;7;x;
4173;170;33;182;x;
4174;228;216;121;x;
4175;102;238;153;x;
4176;13;58;225;x;
4177;208;47;38;x;
4178;156;33;149;x;
4179;16;54;224;x;
4180;30;112;201;x;
4181;0;227;165;x;
4182;236;170;216;x;
4183;133;31;79;x;
4184;78;41;121;x;
4185;167;248;155;x;
4186;53;38;123;x;
4187;167;94;198;x;
4188;14;173;189;x;
4189;61;91;9;x;
4190;130;10;65;x;
4191;97;24;125;x;
4192;25;233;167;x;
4193;233;72;134;x;
4194;51;242;163;x;
4195;115;41;91;x;
4196;152;20;253;x;
4197;178;64;185;x;
4198;255;250;115;x;
4199;195;103;73;x;
4200;97;89;232;x;
4201;220;212;29;x;
4202;17;174;216;x;
4203;207;14;203;x;
4204;189;137;176;x;
4205;162;172;203;x;
4206;183;217;183;x;
4207;100;47;77;x;
4208;204;255;177;x;
4209;94;224;122;x;
4210;55;101;162;x;
4211;252;88;44;x;
4212;58;24;116;x;
4213;216;77;25;x;
4214;138;163;236;x;
4215;100;137;164;x;
4216;64;3;56;x;
4217;217;5;207;x;
4218;144;208;50;x;
4219;163;50;24;x;
4220;117;91;76;x;
4221;23;96;122;x;
4222;9;170;129;x;
4223;251;181;7;x;
4224;13;181;117;x;
4225;175;246;128;x;
4226;168;232;129;x;
4227;138;83;21;x;
4228;253;123;62;x;
4229;228;249;234;x;
4230;129;164;217;x;
4231;176;104;111;x;
4232;247;84;75;x;
4233;29;175;161;x;
4234;18;246;248;x;
4235;236;170;37;x;
4236;47;54;71;x;
4237;161;34;137;x;
4238;127;128;47;x;
4239;6;64;225;x;
4240;114;39;216;x;
4241;241;68;42;x;
4242;142;117;2;x;
4243;50;202;194;x;
4244;221;96;95;x;
4245;199;137;213;x;
4246;61;183;226;x;
4247;13;147;6;x;
4248;115;84;120;x;
4249;30;116;103;x;
4250;200;221;185;x;
4251;55;39;4;x;
4252;155;193;13;x;
4253;175;111;2;x;
4254;104;143;108;x;
4255;216;86;84;x;
4256;104;8;230;x;
4257;71;16;141;x;
4258;191;163;90;x;
4259;240;190;113;x;
4260;230;142;110;x;
4261;45;144;203;x;
4262;107;72;193;x;
4263;24;237;63;x;
4264;132;161;217;x;
4265;226;182;0;x;
4266;69;255;133;x;
4267;58;156;193;x;
4268;169;33;215;x;
4269;80;77;158;x;
4270;176;143;32;x;
4271;110;190;206;x;
4272;43;124;26;x;
4273;32;234;64;x;
4274;47;81;150;x;
4275;250;130;95;x;
4276;146;68;99;x;
4277;107;244;39;x;
4278;190;173;234;x;
4279;209;1;229;x;
4280;83;6;117;x;
4281;144;66;59;x;
4282;125;34;155;x;
4283;222;118;11;x;
4284;254;43;136;x;
4285;214;241;57;x;
4286;87;172;253;x;
4287;201;66;214;x;
4288;13;35;181;x;
4289;117;24;95;x;
4290;236;120;252;x;
4291;215;11;191;x;
4292;179;27;24;x;
4293;133;241;155;x;
4294;105;1;249;x;
4295;13;255;245;x;
4296;24;13;108;x;
4297;146;1;86;x;
4298;89;34;74;x;
4299;53;193;234;x;
4300;228;44;63;x;
4301;88;191;209;x;
4302;95;129;174;x;
4303;56;110;225;x;
4304;22;200;229;x;
4305;82;66;58;x;
4306;229;211;97;x;
4307;243;9;135;x;
4308;77;249;193;x;
4309;105;106;98;x;
4310;22;135;32;x;
4311;46;33;53;x;
4312;37;220;69;x;
4313;94;58;215;x;
4314;212;241;41;x;
4315;181;82;84;x;
4316;149;240;200;x;
4317;131;176;220;x;
4318;212;170;63;x;
4319;11;91;215;x;
4320;4;36;158;x;
4321;157;171;202;x;
4322;140;14;238;x;
4323;47;116;159;x;
4324;202;139;203;x;
4325;26;76;251;x;
4326;137;123;161;x;
4327;185;191;109;x;
4328;214;49;169;x;
4329;251;92;33;x;
4330;249;15;240;x;
4331;105;227;167;x;
4332;196;169;120;x;
4333;233;201;142;x;
4334;150;164;166;x;
4335;110;2;34;x;
4336;194;237;175;x;
4337;35;71;38;x;
4338;88;156;50;x;
4339;231;107;192;x;
4340;30;104;3;x;
4341;39;142;231;x;
4342;67;224;213;x;
4343;37;50;240;x;
4344;39;102;197;x;
4345;248;201;249;x;
4346;106;33;77;x;
4347;53;81;0;x;
4348;217;70;14;x;
4349;35;149;79;x;
4350;196;43;183;x;
4351;64;162;30;x;
4352;227;230;103;x;
4353;138;180;117;x;
4354;151;165;166;x;
4355;66;69;216;x;
4356;175;26;238;x;
4357;102;172;168;x;
4358;105;92;47;x;
4359;100;64;207;x;
4360;69;46;224;x;
4361;252;76;119;x;
4362;65;127;234;x;
4363;103;254;232;x;
4364;98;14;81;x;
4365;243;1;4;x;
4366;255;66;216;x;
4367;54;3;242;x;
4368;247;10;197;x;
4369;113;145;150;x;
4370;205;200;10;x;
4371;25;244;213;x;
4372;216;218;241;x;
4373;220;45;246;x;
4374;39;200;223;x;
4375;75;73;5;x;
4376;167;88;104;x;
4377;129;241;198;x;
4378;106;27;208;x;
4379;54;47;66;x;
4380;104;96;91;x;
4381;246;211;132;x;
4382;35;242;202;x;
4383;200;227;71;x;
4384;67;152;6;x;
4385;81;86;168;x;
4386;211;156;42;x;
4387;120;59;48;x;
4388;6;154;66;x;
4389;11;216;31;x;
4390;230;73;201;x;
4391;245;148;254;x;
4392;44;61;100;x;
4393;200;160;52;x;
4394;41;40;83;x;
4395;29;243;216;x;
4396;243;237;32;x;
4397;183;196;80;x;
4398;65;224;41;x;
4399;188;112;216;x;
4400;39;239;228;x;
4401;158;95;21;x;
4402;167;10;184;x;
4403;118;224;99;x;
4404;169;98;198;x;
4405;161;212;255;x;
4406;137;146;139;x;
4407;195;169;181;x;
4408;222;142;205;x;
4409;178;63;32;x;
4410;107;17;213;x;
4411;56;187;214;x;
4412;170;184;29;x;
4413;179;136;53;x;
4414;230;18;7;x;
4415;161;105;2;x;
4416;219;35;36;x;
4417;45;126;14;x;
4418;122;78;117;x;
4419;24;82;209;x;
4420;30;192;184;x;
4421;78;255;94;x;
4422;47;141;72;x;
4423;182;62;65;x;
4424;195;130;197;x;
4425;55;39;155;x;
4426;201;48;199;x;
4427;116;116;249;x;
4428;173;98;167;x;
4429;225;25;70;x;
4430;194;158;102;x;
4431;155;184;137;x;
4432;158;54;230;x;
4433;245;67;101;x;
4434;89;229;110;x;
4435;150;18;167;x;
4436;224;233;188;x;
4437;119;78;233;x;
4438;93;156;249;x;
4439;147;178;200;x;
4440;21;136;220;x;
4441;203;176;13;x;
4442;62;92;10;x;
4443;61;127;102;x;
4444;102;7;102;x;
4445;187;243;19;x;
4446;171;210;8;x;
4447;123;9;64;x;
4448;201;236;201;x;
4449;32;87;139;x;
4450;83;17;201;x;
4451;140;59;137;x;
4452;40;208;31;x;
4453;4;66;59;x;
4454;77;215;121;x;
4455;157;40;89;x;
4456;152;116;147;x;
4457;233;250;140;x;
4458;146;253;149;x;
4459;156;205;154;x;
4460;18;41;214;x;
4461;199;149;238;x;
4462;63;237;133;x;
4463;80;119;187;x;
4464;73;62;189;x;
4465;151;30;124;x;
4466;50;19;229;x;
4467;13;70;196;x;
4468;4;13;2;x;
4469;138;114;243;x;
4470;63;61;240;x;
4471;207;113;71;x;
4472;18;105;139;x;
4473;52;197;60;x;
4474;66;137;136;x;
4475;11;16;175;x;
4476;192;18;236;x;
4477;70;179;76;x;
4478;1;220;121;x;
4479;215;130;73;x;
4480;176;13;139;x;
4481;170;171;105;x;
4482;215;82;210;x;
4483;227;193;143;x;
4484;26;144;37;x;
4485;232;176;60;x;
4486;246;89;78;x;
4487;122;160;64;x;
4488;196;44;204;x;
4489;143;119;102;x;
4490;159;77;25;x;
4491;32;159;41;x;
4492;108;253;244;x;
4493;87;204;14;x;
4494;58;184;21;x;
4495;150;70;128;x;
4496;149;230;213;x;
4497;66;219;148;x;
4498;204;106;118;x;
4499;154;55;97;x;
4500;16;189;144;x;
4501;118;152;83;x;
4502;116;124;133;x;
4503;122;186;116;x;
4504;13;159;121;x;
4505;81;176;30;x;
4506;207;183;36;x;
4507;31;242;82;x;
4508;150;2;152;x;
4509;100;107;11;x;
4510;140;155;27;x;
4511;136;31;39;x;
4512;39;30;207;x;
4513;123;185;80;x;
4514;213;164;57;x;
4515;34;136;247;x;
4516;68;57;51;x;
4517;35;16;244;x;
4518;12;96;68;x;
4519;217;85;191;x;
4520;99;76;144;x;
4521;143;179;80;x;
4522;116;250;244;x;
4523;109;31;142;x;
4524;178;45;70;x;
4525;167;162;37;x;
4526;215;104;157;x;
4527;60;156;57;x;
4528;6;151;84;x;
4529;228;112;87;x;
4530;252;91;108;x;
4531;181;38;37;x;
4532;161;221;134;x;
4533;153;43;175;x;
4534;249;115;108;x;
4535;6;193;127;x;
4536;93;182;235;x;
4537;91;183;248;x;
4538;247;210;31;x;
4539;149;93;74;x;
4540;147;44;98;x;
4541;147;63;161;x;
4542;106;85;202;x;
4543;36;106;86;x;
4544;32;197;43;x;
4545;219;42;37;x;
4546;234;213;254;x;
4547;78;29;81;x;
4548;86;222;81;x;
4549;159;238;11;x;
4550;168;152;113;x;
4551;97;233;7;x;
4552;157;115;122;x;
4553;86;71;207;x;
4554;41;145;235;x;
4555;58;86;127;x;
4556;163;141;124;x;
4557;185;236;19;x;
4558;63;224;22;x;
4559;111;133;234;x;
4560;223;95;88;x;
4561;255;2;173;x;
4562;28;61;52;x;
4563;145;59;173;x;
4564;135;103;97;x;
4565;149;31;39;x;
4566;230;233;14;x;
4567;34;16;210;x;
4568;162;158;134;x;
4569;87;220;205;x;
4570;94;28;119;x;
4571;149;53;18;x;
4572;232;199;148;x;
4573;51;225;22;x;
4574;192;245;215;x;
4575;49;214;31;x;
4576;253;135;161;x;
4577;182;92;14;x;
4578;113;108;118;x;
4579;253;219;10;x;
4580;233;147;251;x;
4581;198;225;176;x;
4582;35;182;22;x;
4583;26;68;185;x;
4584;34;180;90;x;
4585;108;152;117;x;
4586;140;227;136;x;
4587;177;121;63;x;
4588;45;71;39;x;
4589;193;20;245;x;
4590;41;131;228;x;
4591;73;109;73;x;
4592;32;42;187;x;
4593;76;192;54;x;
4594;121;53;164;x;
4595;53;194;112;x;
4596;26;209;68;x;
4597;250;47;197;x;
4598;219;54;176;x;
4599;133;218;35;x;
4600;108;237;133;x;
4601;15;83;172;x;
4602;178;221;141;x;
4603;250;243;16;x;
4604;108;48;117;x;
4605;209;59;213;x;
4606;57;119;3;x;
4607;25;141;48;x;
4608;255;222;99;x;
4609;234;91;97;x;
4610;27;73;161;x;
4611;159;82;242;x;
4612;247;196;217;x;
4613;85;146;253;x;
4614;50;131;87;x;
4615;99;235;122;x;
4616;163;134;222;x;
4617;36;181;156;x;
4618;239;142;64;x;
4619;254;132;215;x;
4620;250;188;130;x;
4621;239;208;155;x;
4622;10;80;81;x;
4623;197;213;36;x;
4624;76;91;254;x;
4625;157;149;51;x;
4626;180;243;66;x;
4627;211;93;15;x;
4628;156;185;77;x;
4629;111;53;22;x;
4630;114;148;128;x;
4631;135;157;226;x;
4632;180;159;126;x;
4633;95;162;218;x;
4634;11;222;171;x;
4635;59;25;82;x;
4636;50;207;132;x;
4637;213;201;73;x;
4638;165;69;40;x;
4639;185;28;192;x;
4640;148;55;199;x;
4641;77;53;204;x;
4642;174;232;175;x;
4643;233;31;141;x;
4644;85;172;244;x;
4645;115;22;3;x;
4646;191;242;76;x;
4647;53;123;53;x;
4648;159;173;194;x;
4649;246;234;32;x;
4650;196;123;27;x;
4651;102;169;248;x;
4652;253;241;180;x;
4653;201;26;104;x;
4654;188;53;185;x;
4655;12;27;108;x;
4656;209;69;96;x;
4657;215;169;155;x;
4658;122;67;29;x;
4659;69;16;36;x;
4660;175;244;115;x;
4661;194;162;218;x;
4662;247;152;79;x;
4663;142;103;249;x;
4664;160;67;235;x;
4665;154;80;192;x;
4666;176;242;128;x;
4667;151;63;128;x;
4668;120;101;63;x;
4669;59;24;75;x;
4670;84;30;107;x;
4671;27;191;130;x;
4672;195;9;203;x;
4673;31;199;81;x;
4674;13;251;12;x;
4675;99;223;2;x;
4676;5;216;160;x;
4677;68;56;81;x;
4678;23;45;146;x;
4679;168;204;120;x;
4680;165;183;92;x;
4681;218;53;97;x;
4682;133;28;142;x;
4683;245;158;239;x;
4684;9;70;233;x;
4685;66;213;110;x;
4686;125;149;144;x;
4687;218;104;254;x;
4688;74;194;57;x;
4689;168;151;152;x;
4690;28;131;77;x;
4691;84;228;8;x;
4692;85;131;137;x;
4693;145;10;174;x;
4694;185;158;134;x;
4695;176;119;210;x;
4696;114;28;86;x;
4697;229;22;176;x;
4698;151;0;119;x;
4699;242;56;65;x;
4700;52;135;177;x;
4701;235;94;168;x;
4702;6;46;38;x;
4703;215;143;51;x;
4704;177;132;62;x;
4705;62;180;57;x;
4706;96;141;146;x;
4707;73;220;33;x;
4708;236;88;200;x;
4709;69;86;86;x;
4710;108;194;234;x;
4711;246;126;178;x;
4712;87;57;105;x;
4713;169;240;5;x;
4714;69;103;29;x;
4715;197;209;222;x;
4716;208;7;87;x;
4717;73;53;228;x;
4718;252;186;164;x;
4719;168;41;98;x;
4720;134;51;91;x;
4721;190;1;212;x;
4722;163;230;85;x;
4723;24;113;92;x;
4724;88;55;210;x;
4725;226;69;191;x;
4726;113;93;95;x;
4727;187;93;245;x;
4728;195;108;96;x;
4729;29;244;165;x;
4730;32;249;242;x;
4731;3;217;143;x;
4732;164;191;208;x;
4733;199;112;248;x;
4734;150;239;80;x;
4735;204;151;53;x;
4736;22;180;74;x;
4737;84;87;48;x;
4738;74;250;239;x;
4739;129;94;2;x;
4740;207;70;130;x;
4741;68;41;5;x;
4742;177;114;238;x;
4743;0;25;219;x;
4744;163;240;234;x;
4745;236;176;90;x;
4746;93;236;185;x;
4747;203;247;181;x;
4748;241;119;187;x;
4749;101;192;216;x;
4750;127;45;240;x;
4751;174;25;192;x;
4752;164;169;206;x;
4753;160;65;4;x;
4754;191;207;209;x;
4755;35;235;244;x;
4756;248;126;242;x;
4757;246;41;156;x;
4758;103;132;95;x;
4759;255;36;99;x;
4760;155;102;81;x;
4761;246;49;157;x;
4762;204;70;59;x;
4763;6;32;9;x;
4764;34;37;246;x;
4765;37;221;226;x;
4766;254;39;247;x;
4767;249;186;199;x;
4768;4;54;201;x;
4769;229;161;144;x;
4770;149;150;26;x;
4771;217;156;212;x;
4772;99;199;202;x;
4773;57;50;193;x;
4774;161;94;47;x;
4775;197;216;89;x;
4776;92;26;106;x;
4777;43;134;237;x;
4778;66;152;18;x;
4779;105;225;238;x;
4780;73;240;150;x;
4781;165;193;172;x;
4782;139;205;174;x;
4783;46;154;155;x;
4784;186;76;168;x;
4785;217;142;180;x;
4786;126;213;33;x;
4787;127;45;104;x;
4788;43;236;210;x;
4789;43;240;184;x;
4790;5;157;215;x;
4791;238;24;92;x;
4792;253;140;167;x;
4793;105;72;199;x;
4794;172;149;57;x;
4795;73;96;203;x;
4796;167;153;237;x;
4797;88;189;222;x;
4798;111;114;24;x;
4799;172;98;168;x;
4800;39;207;227;x;
4801;51;227;183;x;
4802;67;220;84;x;
4803;85;156;65;x;
4804;193;170;133;x;
